manglish,eng,prediction,chrf,bertscore_f1,rouge1,rougeL,meteor
"5 ഉം 7 year old grandsons നായി വാങ്ങി, അവർ absolutely love ചെയ്യുന്നു. apps easy ആയി download ചെയ്യാം","Purchased these for my grandsons, ages 5 and 7, they absolutely love them. Able to download apps with ease.",I bought this for my 5 and 7 year old grandsons and they absolutely love it. The apps are easy to download.,48.33120478113248,0.9552562236785889,0.5853658536585366,0.4878048780487805,0.49562682215743437
"this device fun ആണ്, different apps use ചെയ്യാം, speaker quality great ആണ്",This device is fun with all the different apps you can use. Great speaker quality too.,This device is fun to have. You can use it for different apps. Great speaker quality.,70.21547129633254,0.9582629799842834,0.75,0.625,0.7558631187281543
"so far problems ഇല്ല, price ന് pretty good tablet.","I've had no problems so far, pretty good tablet for the price.",So far no problems. Pretty good tablet for the price.,71.1977178864272,0.9613733887672424,0.8695652173913044,0.6956521739130435,0.7407095069432732
"Kindle ഞാൻ expect ചെയ്തതെല്ലാം ആണ്, എന്റെ എല്ലാ needs meet ചെയ്യുന്നു.",The Kindle is everything I expected it to be and fits all the needs that I had of this item,The Kindle is everything I expected and it meets all my needs.,53.07083536068276,0.952085554599762,0.625,0.5625000000000001,0.46032629640731393
"10 year old birthday gift ആയി വാങ്ങി, perfect price ആണ്, preteen ന് suitable ആണ്, games books no issues ആണ്.",I bought this for my 10-year-old's birthday. It was the perfect price range. It's actually very well suited to a young preteen. He can game and read books without issues.,Bought this as a gift for my 10 year old's birthday. Perfect price. Suitable for a preteen. Games and books are no issues.,40.589595225097405,0.9413736462593079,0.5517241379310345,0.5517241379310345,0.4356060606060607
"Kindle Paperwhite reading ന് very good. 4 വാങ്ങി. personal, gift use ന് great.",Kindle paperwhite is very good for reading. I have bought 4. I think it very good both for personal use and gift.,The Kindle Paperwhite is very good for reading. I bought 4 of them. Great for personal and gift use.,59.93349285749683,0.9542737603187561,0.7317073170731707,0.6829268292682926,0.6662668066176838
"old Kindle break ആയതിനാൽ new വാങ്ങി, Paperwhite choose ചെയ്തത് happy ആണ്, light adjust ചെയ്യാൻ കഴിയും, great benefit ആണ്.","I purchased a new Kindle because i sat on the last one. I was trying to decide on whether to get the paperwhite version, and so very glad i did. The ability to add light during periods of shade with bright sun behind or at dusk is really a great benefit",My old kindle broke so I bought a new one. I'm happy I chose the paperwhite because I can adjust the light. Great benefit.,24.920562401022746,0.8945857882499695,0.42105263157894735,0.3157894736842105,0.23726246806859455
"books ന് മാത്രം good product ആണ്, apps iPad പോലെ അല്ല, slow ആണ്, പക്ഷേ reading ന് Kindle better ആണ്, light ആണ്, Amazon interface seamless ആണ്, 40 pages sample free download ചെയ്യാം","This is a good product for books only. The apps and other things are not like an iPad. Very clunky, slow......However, the kindle is better than an iPad for book reading. It is lighter, the interface with Amazon is seamless and you can say download a sample of 40 pages for free before deciding to buy it, which is a huge plus !!","This is a good product for books only. Apps are not as good as an iPad. It is slow, but the Kindle is better for reading books. It is light, and the Amazon interface is seamless. You can download 40 pages of samples for free.",46.399361854220054,0.9291624426841736,0.7037037037037037,0.611111111111111,0.49544362658674196
"ഇതാണ് most amazing thing. എന്ത് ചെയ്യാൻ കഴിയില്ല? ഒരു command പറയൂ, instant result ലഭിക്കും. incredible",This is the most amazing thing!What can't it do? Say a command and instantly you'll get it. Incredible!!,This is the most amazing thing. What can you not do? Just say a command and you get the result right away. Incredible!,60.75029005638044,0.9557170271873474,0.7272727272727272,0.7272727272727272,0.6305283572205668
"tablet good ആയി work ചെയ്യുന്നു, good price point ആണ്, വീണ്ടും വാങ്ങും.",The tablet works good.. good price point .. would buy again,The tablet works good and good price point. Would buy again.,80.34404332772196,0.9649333357810974,0.9523809523809523,0.9523809523809523,0.815289256198347
"price ന് great product ആണ്. ഇത് എന്റെ entertainment tablet ആണ്, movies apps ന് great ആണ്. എന്റെ old Nexus tablet നെക്കാൾ better ആണ്.",Great product for the price! This is my entertainment tablet and it is great for movies and apps. Much better than my old Nexus tablet.,Great product for the price. This is my entertainment tablet and great for movies and apps. Much better than my old Nexus tablet.,91.40529695675113,0.99100261926651,0.9583333333333334,0.9583333333333334,0.89568345323741
"ഈ system നോട് ഞാൻ impressed ആയില്ല. functions use ചെയ്യാൻ Amazon Prime വാങ്ങണം എന്ന് അറിയില്ലായിരുന്നു. phone ലേക്ക് easy connect ആയില്ല. iPhone ലെ music stream ചെയ്യാൻ കഴിഞ്ഞില്ല. music app download ചെയ്ത് load ചെയ്യണം, അത് work ചെയ്തില്ല. വളരെ work ഉം extra cost ഉം വേണം, അതിനാൽ return ചെയ്ത് JBL Bluetooth speaker വാങ്ങി",I was not overly impressed with this system. I didn't realize you have to buy Amazon prime in order to use the functions. It didn't connect easily to my phone. It wouldn't just stream music saved on my iPhone. I had to download a music app and then load my music into the app. It wouldn't work. Way too much work and added expenses in order to use. Wasn't happy with that so I returned it and purchased a jbl portable Bluetooth speaker.,I wasn't impressed with this system. I didn't know I would have to buy Amazon Prime to use the functions. It wasn't easy to connect to my phone. Couldn't stream music to my iPhone. I had to download the music app and load it and it wouldn't work. Needed a lot of work and extra cost so I returned it and bought the JBL Bluetooth speaker.,55.03817757317117,0.9460662603378296,0.7044025157232705,0.6289308176100629,0.5080473004948194
"previous models നെക്കാൾ many improvements ഉണ്ട്, new page turn feature ഇഷ്ടമാണ്",So many improvements over previous models. Love the new page turn feature.,There have been many improvements over previous models and I like the new page turn feature.,82.57351837008588,0.968233585357666,0.7142857142857143,0.7142857142857143,0.7669190313818413
"books buy ചെയ്യാൻ easiest way. ഞാൻ Amazon prime member ആണ്, easy download. fire ൽ reading അവൻ love ചെയ്യുന്നു!",Easiest way for me to buy books for him to read. I'm an Amazon prime member and this is an easy download.... plus he loves reading on the fire!,The easiest way to buy books. I am an Amazon prime member and easy to download. He loves reading on the fire!,60.67580038896882,0.9459827542304993,0.7692307692307692,0.7307692307692307,0.6511472717006314
"Google Play Store ഇല്ലാത്തതിനാൽ ചില apps missing ആണ്, പക്ഷേ list small ആണ്. tablet quick, responsive ആണ്, 7 fire നേക്കാൾ nicer ആണ്. Black Friday ൽ വാങ്ങി, TV മുന്നിൽ use ചെയ്യാനും email, browsing നു great.","While there are some apps that are missing due to not using the Google Play Store the list is minimal. The tablet itself is quick, responsive, and noticeable nicer than the 7"" fire. Picked this up when it was on sale for black friday sales. It's great for in front of the TV and catching up on email and light web browsing.","Some apps are missing due to lack of Google Play Store, but the list is small. The tablet is quick, responsive and much nicer than the 7"" fire. I bought it on Black Friday and it's great for using it in front of TV, email, and browsing.",49.05946269359243,0.9456251263618469,0.7207207207207206,0.6846846846846846,0.5865452446168853
