84,"എന്റെ ഭാര്യക്ക് കുറച്ച് കാലമായി ഒരെണ്ണം ഉണ്ടായിരുന്നു, ഇതാണ് പോകേണ്ട വഴിയെന്ന് അവൾ എപ്പോഴും എന്നോട് പറഞ്ഞുകൊണ്ടിരുന്നു. എന്റെ ഫോണിലെ തെളിച്ചം എത്ര താഴ്ത്തിയാലും അത് വളരെ കഠിനമായ വെളിച്ചമായിരുന്നു. എനിക്ക് എളുപ്പത്തിൽ തെളിച്ചം ഒരു സുഖപ്രദമായ തലത്തിലേക്ക് സജ്ജീകരിക്കാൻ കഴിയും, ഇപ്പോഴും അത് ഏത് വെളിച്ചത്തിലും ഉപയോഗിക്കാം, രാത്രിയിൽ ഞാൻ വേഗത്തിൽ ഉറങ്ങുന്നത് കണ്ണുകൾക്ക് എളുപ്പമാണ്."
85,"കാലാവസ്ഥ, സംഗീതം പ്ലേ ചെയ്യൽ, ട്രാഫിക് തുടങ്ങിയ നിരവധി കാര്യങ്ങളെക്കുറിച്ചുള്ള വിവരങ്ങൾ ലഭിക്കുന്നതിനുള്ള മികച്ച ഗാഡ്‌ജെറ്റാണിത്. ഗാർഹിക ആവശ്യങ്ങൾക്കായി ഞാൻ ഇത് വളരെ ശുപാർശ ചെയ്യുന്നു."
86,"ഇത് ഒരു ജീവനക്കാരനെ അഭിനന്ദിക്കുന്ന പരിപാടിക്ക് വേണ്ടിയായിരുന്നു, ആമസോൺ ഫയർ നേടിയതിൽ സമ്മാന ജേതാവ് വളരെ ആവേശത്തിലായിരുന്നു!"
87,"അലക്‌സയ്‌ക്ക് ചെയ്യാൻ കഴിയുന്നതെല്ലാം പഠിക്കുന്നത് ആസ്വദിക്കുന്നു. പ്രോഗ്രാം ചെയ്യാൻ എളുപ്പമാണ്, ഉപയോഗിക്കാൻ പോലും എളുപ്പമാണ്."
88,"പേപ്പർ വൈറ്റിനൊപ്പം ഷിപ്പ് ചെയ്യപ്പെടാത്തതിനാൽ നിങ്ങൾക്ക് ഇത് ആവശ്യമായി വരും. മികച്ച വാങ്ങൽ, തികച്ചും പ്രവർത്തിക്കുന്നു!"
89,"ഈ സ്പീക്കറിൽ ഞാൻ ശരിക്കും ആവേശഭരിതനായിരുന്നു. എല്ലാം എന്റെ പ്രതിധ്വനിയുമായി ബന്ധിപ്പിച്ച് പോകാൻ തയ്യാറായി. പിന്നെ ഞാൻ സംഗീതം ശ്രദ്ധിച്ചു. ഇതിന് ബാസ് ഇല്ല. നിങ്ങൾക്ക് നല്ല ശബ്ദ ശ്രേണി ഉള്ള എന്തെങ്കിലും വേണമെങ്കിൽ, ഇതല്ല. ഇത് ട്രെബിളിൽ മാത്രം ശ്രദ്ധ കേന്ദ്രീകരിച്ചിരിക്കുന്നു. ലോ എൻഡ് ഇല്ല. എനിക്ക് JBL ചാർജ് 3 ലഭിച്ചു. ഇഷ്ടപ്പെട്ടു"
90,"എന്റെ ഷോപ്പിംഗ് ലിസ്റ്റും ചെയ്യേണ്ടവയുടെ ലിസ്‌റ്റും മറ്റ് കാര്യങ്ങളും ചേർക്കാൻ കഴിയുന്നത് എനിക്കിഷ്ടമാണ്, എന്റെ ഭാഗത്ത് പ്രശ്‌നങ്ങളൊന്നുമില്ല"
91,"ഇത് എന്റെ സഹോദരനുവേണ്ടി വാങ്ങി, അവൻ ഇത് തികച്ചും ഇഷ്ടപ്പെടുന്നു!"
92,"ഞാൻ കിൻഡിൽ വാങ്ങുമ്പോൾ, ഞാൻ ധാരാളം യാത്രകൾ ചെയ്യുകയായിരുന്നു. പോകുന്നതിന് മുമ്പ് ഡൗൺലോഡ് ചെയ്‌ത മെറ്റീരിയലിലേക്ക് ആക്‌സസ് ലഭിച്ചത് വളരെ മികച്ചതായിരുന്നു. എല്ലാ പ്രായക്കാർക്കും അനുയോജ്യമായ ഇനം."
93,സജ്ജീകരിക്കാൻ എളുപ്പമാണ്. സമയത്തിനുള്ളിൽ പ്രവർത്തിക്കുകയും പ്രവർത്തിക്കുകയും ചെയ്യുന്നു. ഉണ്ടായിരിക്കുന്നത് വളരെ സഹായകരമാണ്.
94,"മാന്യമായ ടാബ്‌ലെറ്റായതിനാൽ ഞാൻ ഇതിന് 3 തുടക്കങ്ങൾ നൽകും. പക്ഷേ, ഞാൻ അത് ഉപയോഗിക്കാൻ ശ്രമിക്കുമ്പോൾ സ്‌ക്രീൻ തകരാറിലായാൽ എന്റെ കൊച്ചുമകൾക്ക് എങ്ങനെ തോന്നുമെന്ന് എനിക്ക് ഊഹിക്കാനാവില്ല."
95,"എനിക്ക് ഇത് എന്റെ സഹോദരിക്ക് ലഭിച്ചു, അവൾ ഇത് ഇഷ്ടപ്പെടുന്നു. അവൾ അതിൽ ധാരാളം ഗെയിമുകൾ കളിക്കുന്നു."
96,"പബ്ലിക് ലൈബ്രറിയിൽ നിന്ന് ഡൗൺലോഡ് ചെയ്ത പുസ്തകങ്ങൾ ഓൺലൈനിൽ വായിക്കാൻ കഴിയുന്നത് ഞാൻ ശരിക്കും ആസ്വദിക്കുന്നു. കഴിഞ്ഞ കുറച്ച് ആഴ്‌ചകളിൽ ഞാൻ 5 പുസ്‌തകങ്ങൾ വായിച്ചു, ഇപ്പോൾ എനിക്ക് പുസ്‌തക ശീർഷകങ്ങൾ ആക്‌സസ് ചെയ്യാൻ പബ്ലിക് ലൈബ്രറി സിസ്റ്റം ഉപയോഗിക്കാം. ഇനി പുസ്തകശാലയിൽ പുസ്തകങ്ങൾ വാങ്ങേണ്ടതില്ല"
97,"വളരെ ഉപയോക്തൃ സൗഹൃദ പ്രശ്‌നങ്ങളൊന്നുമില്ല, സജ്ജീകരിക്കാൻ വളരെ എളുപ്പമാണ്. ഐ"
98,മികച്ച ടാബ്‌ലെറ്റും കുട്ടികളുടെ കേസും. ഇത് കുട്ടികളുടെ ആപ്പുകൾക്കൊപ്പം വന്നാൽ മതിയെന്ന് ഞാൻ ആഗ്രഹിക്കുന്നു.
99,"ഞങ്ങളുടെ ഏറ്റവും പ്രായം കുറഞ്ഞ 2 പേർക്കായി ഞങ്ങൾ ഇത് വാങ്ങി, ഇപ്പോൾ ഞങ്ങളുടെ മുതിർന്ന 2 പേർക്ക് ഒരെണ്ണം വേണം! ഏറ്റവും മികച്ചത് വിലയാണ്, നിങ്ങൾക്ക് ഇത് 8 ജിബിയിൽ നിന്ന് 128 ജിബി വരെ വികസിപ്പിക്കാൻ കഴിയും എന്ന് ഞാൻ വിശ്വസിക്കുന്നു!"
100,ഈ ഫയർ ടാബ്‌ലെറ്റ് സാധാരണ ആവശ്യത്തിന് നല്ലതാണ്. ഈ ടാബ്‌ലെറ്റ് കുട്ടികൾക്കും ഉപയോഗപ്രദമാണ്
101,"ആമസോൺ ഫയർ ടിവി ഫയർ സ്റ്റിക്കിനെക്കാൾ മികച്ചതും വേഗത്തിലും പ്രവർത്തിക്കുന്നു. ഇതിന്റെ എല്ലാ വശങ്ങളും മികച്ചതാണ്, ഓരോ ഷോയും സിനിമയും കാണുന്നത് വേഗത്തിൽ ആരംഭിക്കുകയും കൂടുതൽ വ്യക്തമാവുകയും ചെയ്യുന്നു."
102,"എനിക്ക് നാല് സഹോദരങ്ങളുണ്ട്, അവർ വീട്ടിലിരിക്കുന്ന ദിവസങ്ങളിൽ ഇത് അവരെ നിശബ്ദരാക്കുന്നു"
103,"ഇത് എന്റെ രണ്ടാമത്തെ തീയാണ്, പേരക്കുട്ടികൾക്കും എനിക്കും ഇടയിൽ ഞാൻ അവസാനമായി ഉപയോഗിച്ചത് പഴയത് അവർക്ക് ഉപയോഗിക്കാനായി കൈമാറാൻ."
104,"ഒരു സോളിഡ്, എന്നാൽ ജനറിക് ഐപാഡ് ആയി കരുതുക. ഇത് ആപ്പിൾ ചെയ്യുന്നത് പോലെ ശ്രദ്ധേയമല്ല, പക്ഷേ ഇത് മാന്യമാണ്. ഒരു സുഹൃത്തിന് വേണ്ടി വാങ്ങിയതാണ്, അവൻ അത് ഇഷ്ടപ്പെടുന്നു."
105,"സ്നാപ്പിയും വിശ്വസനീയവുമായ പ്രകടനം. അതിന്റെ ചെറിയ സഹോദരനായിരിക്കുമെന്ന് ഞാൻ പ്രതീക്ഷിച്ചത് ഇതാണ്. ഞങ്ങളുടെ സിസ്റ്റത്തിൽ മികച്ച രീതിയിൽ പ്രവർത്തിക്കുന്നു. ഞങ്ങൾ സാധാരണയായി സ്പീക്കറായി ഞങ്ങളുടെ എക്കോ ഉപയോഗിക്കുന്നു, അവ ഒരുമിച്ച് നന്നായി പ്രവർത്തിക്കുന്നു. എന്റെ ഒരേയൊരു യഥാർത്ഥ പരാതി ചില ആപ്പുകളുടെ അഭാവമാണ്, പ്രത്യേകിച്ചും വുഡു, എന്നാൽ ഉപകരണത്തെയോ അതിന്റെ നിർമ്മാതാവിനെയോ എനിക്ക് കുറ്റപ്പെടുത്താൻ കഴിയില്ല - അത് ആപ്പ് ഡെവലപ്പർമാരുടേതാണ്."
106,വലിയ വിലയ്ക്ക് മികച്ച ഇനം. പ്രതീക്ഷിച്ച പോലെ പ്രവർത്തനങ്ങൾ.
107,ഒരു ടാബ്‌ലെറ്റിന്റെ എല്ലാ അടിസ്ഥാന പ്രവർത്തനങ്ങളും ചെയ്യുന്നു. ഹാർഡ്‌കോർ ഉപയോക്താക്കൾക്ക് ഒരു ഐപാഡ് ആവശ്യമായി വന്നേക്കാം.
108,"ഞങ്ങൾ 70-കളിൽ ആണ്, ഒപ്പം നല്ല സമയം ആസ്വദിക്കുകയും ചെയ്യുന്നു."
109,വിലയുമായി ബന്ധപ്പെട്ട നല്ല ഉൽപ്പന്നം. വളരെയധികം പരസ്യങ്ങൾ കൊണ്ട് അൽപ്പം ശല്യപ്പെടുത്തുന്നു
110,"എന്റെ കൊച്ചു പെൺകുട്ടിക്ക് ഇത് ഇഷ്ടമാണ്, അവൾക്ക് ഇത് ഉപയോഗിച്ച് ഒരുപാട് കാര്യങ്ങൾ ചെയ്യാൻ കഴിയും, ശബ്‌ദം കുറച്ച് മികച്ചതായിരുന്നു, കാരണം ഇപ്പോൾ അവൾക്ക് കുറച്ച് ബ്ലൂടൂത്ത് ഹെഡ്‌ഫോണുകൾ വാങ്ങണം"
